group,type,renewal_status,user_device,order_status,insurance_company_id,payment_method,price,date,voucher
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,6.15E+06,2022-10-02 20:24:54,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,revoked,60,cash,3238550,2022-10-04 09:36:59,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,cash,8.19E+06,2022-10-06 15:37:50,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,4.57E+06,2022-11-04 20:12:37,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,24,cash,4.73E+06,2022-10-20 23:56:22,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,application,waiting_for_payment,33,cash,1.06E+07,2022-10-18 18:08:47,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,6.29E+06,2022-10-18 20:40:41,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,24,credit,5.70E+06,2022-10-19 21:24:46,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,24,credit,9.71E+06,2022-10-24 10:39:02,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,done,30,credit,8.70E+06,2022-10-24 23:50:29,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,33,cash,6.76E+06,2022-10-25 06:28:39,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,4.29E+06,2022-10-25 16:27:06,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,9.15E+06,2022-10-26 23:40:14,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,24,cash,4.74E+06,2022-09-17 08:21:33,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,returning,web_mobile,done,63,cash,4.33E+06,2022-09-17 10:18:36,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,60,credit,5.87E+06,2022-09-17 12:37:34,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,8.54E+06,2022-09-25 17:26:13,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,7.84E+06,2022-09-18 17:39:52,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,done,24,credit,6.96E+06,2022-09-18 19:26:47,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,done,24,credit,9.91E+06,2022-09-19 14:23:48,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,revoked,60,cash,1504596.667,2022-09-20 14:23:56,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,credit,7.59E+06,2022-09-23 10:16:27,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,30,cash,8.39E+06,2022-09-23 22:38:34,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,returning,web_mobile,done,24,cash,3105363.333,2022-09-24 17:18:20,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,7.60E+06,2022-09-25 12:37:50,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,cash,2997913.333,2022-09-25 15:23:31,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,returning,web_desktop,revoked,30,credit,3.46E+06,2022-09-25 18:02:20,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,63,cash,6.39E+06,2022-09-29 12:29:37,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,60,cash,8.33E+06,2022-10-02 08:22:18,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,6.55E+06,2022-10-04 16:29:34,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,7.83E+06,2022-10-09 19:58:56,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,63,credit,1.00E+07,2022-10-10 15:52:47,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,39,cash,4.71E+06,2022-10-10 21:24:21,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,39,cash,5.33E+06,2022-10-10 23:13:38,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,waiting_for_payment,27,cash,2345703.333,2022-10-11 00:22:57,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,revoked,24,credit,7.91E+06,2022-10-11 11:21:16,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,credit,3.72E+06,2022-10-11 20:35:55,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,revoked,24,cash,6.71E+06,2022-10-14 18:31:49,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,27,cash,3240863.333,2022-10-17 16:37:08,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,33,cash,7.73E+06,2022-10-21 12:40:46,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,33,cash,6.39E+06,2022-10-23 10:33:16,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,54,credit,3.56E+06,2022-10-23 18:49:26,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,application,revoked,30,credit,2264916.667,2022-10-24 15:33:51,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,24,credit,8.83E+06,2022-10-26 15:00:44,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,returning,web_mobile,done,24,cash,7.22E+06,2022-09-21 22:43:21,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,returning,web_mobile,done,24,cash,3.64E+06,2022-09-17 12:16:54,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,60,cash,3.85E+06,2022-09-20 16:22:15,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,39,cash,7.34E+06,2022-09-20 23:27:45,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,returning,web_mobile,done,15,cash,4.78E+06,2022-09-26 22:58:48,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,revoked,24,cash,6.49E+06,2022-09-23 16:55:02,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,returning,application,done,27,cash,5.45E+06,2022-09-23 22:35:51,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,24,cash,1621420,2022-09-25 12:51:55,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,returning,web_mobile,done,27,cash,4.51E+06,2022-09-25 15:51:05,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,returning,web_mobile,revoked,63,credit,5.09E+06,2022-09-25 20:47:23,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,63,credit,7.58E+06,2022-09-28 21:04:55,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,5.11E+06,2022-09-29 13:45:08,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,24,cash,2400746.667,2022-09-29 20:39:49,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,revoked,33,credit,6.98E+06,2022-09-30 11:03:06,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,application,done,24,cash,5.48E+06,2022-09-30 15:43:43,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,27,cash,9.16E+06,2022-10-06 10:35:18,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,done,66,credit,4.92E+06,2022-10-03 12:50:52,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,9.26E+06,2022-10-03 14:28:03,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,revoked,30,credit,4.36E+06,2022-10-05 22:05:39,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,33,cash,5.62E+06,2022-10-08 16:09:26,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,39,cash,8.70E+06,2022-10-09 18:28:34,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,27,cash,6.14E+06,2022-10-09 22:52:21,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,63,cash,5.70E+06,2022-10-11 18:03:10,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,39,cash,1.04E+07,2023-03-13 12:36:31,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,39,cash,9.69E+06,2022-10-15 10:14:01,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,revoked,33,cash,8.03E+06,2022-10-21 16:33:05,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,application,waiting_for_payment,60,cash,6.02E+06,2022-10-22 17:03:27,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,revoked,30,cash,2930196.667,2022-10-23 11:41:33,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,5.81E+06,2022-10-21 19:23:12,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,30,credit,4.41E+06,2022-10-23 11:38:46,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,30,credit,4.83E+06,2022-10-24 01:37:16,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,cash,5.25E+06,2022-10-25 23:58:01,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,5.22E+06,2022-09-18 18:21:23,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,revoked,60,cash,6.95E+06,2022-09-21 23:32:39,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,returning,web_mobile,done,39,cash,5.45E+06,2022-09-21 23:54:25,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,30,credit,3064836.667,2022-09-22 07:47:29,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,waiting_for_payment,33,credit,9.54E+06,2022-09-23 11:09:20,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,30,cash,4.59E+06,2022-09-23 17:19:03,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,returning,web_desktop,done,27,cash,8.01E+06,2022-09-24 11:38:23,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,27,cash,2889610,2022-09-25 08:26:02,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,5.84E+06,2022-09-25 22:04:25,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,60,credit,5.76E+06,2022-09-27 02:28:10,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,application,done,63,credit,7.28E+06,2022-09-27 22:46:20,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,credit,3.86E+06,2022-09-28 12:14:26,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,7.91E+06,2022-09-29 14:24:39,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,24,cash,6.24E+06,2022-09-29 15:26:12,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,waiting_for_payment,66,cash,3.65E+06,2022-10-01 14:32:55,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,application,revoked,27,cash,4.40E+06,2022-10-01 18:48:01,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,24,cash,6.53E+06,2022-10-02 01:38:38,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,27,cash,4.96E+06,2022-10-06 00:50:49,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,revoked,27,cash,6.31E+06,2022-10-06 10:45:11,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,63,credit,7.79E+06,2022-10-06 16:04:46,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,application,waiting_for_payment,27,cash,2153643.333,2022-10-07 18:47:24,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,60,cash,4.76E+06,2022-10-21 08:02:13,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,54,cash,1.02E+07,2022-10-10 01:02:04,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,,waiting_for_payment,54,cash,8.64E+06,2022-10-10 20:49:32,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,66,cash,8.09E+06,2022-10-10 23:36:06,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,63,credit,6.55E+06,2022-11-14 09:09:17,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,done,24,cash,3310976.667,2022-10-13 10:12:24,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,39,cash,9.58E+06,2022-10-14 10:53:08,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,revoked,33,cash,8.73E+06,2022-10-20 19:54:04,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,60,credit,7.40E+06,2022-10-19 10:46:37,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,done,24,credit,2572240,2022-10-20 20:51:58,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,30,credit,8.00E+06,2022-10-20 18:09:50,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,done,24,credit,3204426.667,2022-10-24 08:59:34,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,revoked,24,cash,3.77E+06,2022-10-24 10:45:46,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,,waiting_for_payment,63,credit,7.32E+06,2022-12-26 03:12:48,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,63,cash,6.36E+06,2022-10-25 14:53:16,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,done,24,credit,6.19E+06,2022-10-25 15:56:37,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,24,credit,5.35E+06,2022-10-26 19:28:59,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,application,waiting_for_payment,60,credit,4.02E+06,2022-09-16 17:57:20,0
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,39,cash,8.43E+06,2022-09-19 16:24:44,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,60,credit,6.57E+06,2022-09-19 20:15:41,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,24,credit,4.89E+06,2022-09-21 16:25:13,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,returning,web_mobile,done,63,credit,5.50E+06,2022-09-17 10:32:45,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,done,15,cash,9.35E+06,2022-09-17 18:18:17,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,application,revoked,24,cash,2529620,2022-09-23 13:28:56,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,54,cash,5.91E+06,2022-09-26 06:49:55,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,39,cash,6.42E+06,2022-09-26 11:16:37,0
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,revoked,24,credit,6.37E+06,2022-09-27 00:15:11,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,15,cash,1949173.333,2022-09-27 10:14:47,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,revoked,60,credit,3.57E+06,2022-09-27 14:47:02,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,revoked,24,credit,8.37E+06,2022-09-29 18:07:40,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,application,revoked,30,credit,4.10E+06,2022-10-03 00:31:56,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,revoked,24,cash,2579343.333,2022-09-30 23:00:28,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,credit,8.76E+06,2022-09-30 23:32:26,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,done,63,credit,6.76E+06,2022-10-01 12:08:31,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,63,credit,6.53E+06,2022-10-01 21:31:37,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,revoked,63,cash,8.97E+06,2022-10-07 10:43:52,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,application,revoked,24,cash,8.62E+06,2022-10-10 15:59:49,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,application,waiting_for_payment,24,credit,4.13E+06,2022-10-11 22:11:07,0
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,39,cash,2944653.333,2022-10-15 10:37:43,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,30,cash,5.36E+06,2022-10-15 11:01:09,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,33,credit,1.69E+07,2022-10-16 21:02:37,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,60,credit,3346000,2022-11-19 19:25:18,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,application,revoked,39,cash,6.15E+06,2022-10-19 17:19:47,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,30,credit,6.71E+06,2022-10-20 13:57:15,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,done,30,cash,4.85E+06,2022-10-21 12:00:45,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,application,done,63,cash,4.26E+06,2022-10-24 09:14:42,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_desktop,done,24,cash,4.50E+06,2022-10-24 10:04:27,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_desktop,done,15,cash,4.05E+06,2022-10-24 13:22:30,1
"{""id"":2,""type"":""json"",""value"":{""group"":""C"",""operation_cost"":40000}}",vehicle_body_insurance,new_customer,web_mobile,waiting_for_payment,39,cash,5.82E+06,2022-10-24 19:47:47,1
"{""id"":0,""type"":""json"",""value"":{""group"":""A"",""operation_cost"":0}}",vehicle_body_insurance,new_customer,web_mobile,revoked,63,credit,4.64E+06,2022-11-01 07:59:12,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_desktop,done,63,credit,4.87E+06,2022-10-27 09:35:39,1
"{""id"":1,""type"":""json"",""value"":{""group"":""B"",""operation_cost"":80000}}",vehicle_body_insurance,new_customer,web_mobile,done,30,cash,9.33E+06,2022-09-16 20:34:33,1
